,Unnamed: 0,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe_x,Rota_x,esta_x,existe_y,Rota_y,esta_y,file,animal_count,error
1260,1259,Sauce,2021,S13,guanaco,1.0,1-S13- (74).JPG,2021-03-11,18:51,Muestreo ct sauce/CT S 2021/S13/1-S13- (74).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (74).JPG,2.0,
1261,1260,Sauce,2021,S13,guanaco,2.0,1-S13- (76).JPG,2021-03-11,18:51,Muestreo ct sauce/CT S 2021/S13/1-S13- (76).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (76).JPG,4.0,
1262,1261,Sauce,2021,S13,guanaco,1.0,1-S13- (86).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (86).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (86).JPG,5.0,
1263,1262,Sauce,2021,S13,guanaco,1.0,1-S13- (88).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (88).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (88).JPG,7.0,
1264,1263,Sauce,2021,S13,guanaco,1.0,1-S13- (90).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (90).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (90).JPG,8.0,
1265,1264,Sauce,2021,S13,guanaco,1.0,1-S13- (95).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (95).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (95).JPG,6.0,
1266,1265,Sauce,2021,S13,guanaco,1.0,1-S13- (101).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (101).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (101).JPG,5.0,
1267,1266,Sauce,2021,S13,guanaco,1.0,1-S13- (102).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (102).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (102).JPG,6.0,
1268,1267,Sauce,2021,S13,guanaco,1.0,1-S13- (113).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (113).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (113).JPG,5.0,
1269,1268,Sauce,2021,S13,guanaco,1.0,1-S13- (121).JPG,2021-03-11,18:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (121).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (121).JPG,3.0,
1270,1269,Sauce,2021,S13,guanaco,1.0,1-S13- (136).JPG,2021-03-11,18:53,Muestreo ct sauce/CT S 2021/S13/1-S13- (136).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (136).JPG,3.0,
1271,1270,Sauce,2021,S13,puma,1.0,1-S13- (151).JPG,2021-03-12,00:49,Muestreo ct sauce/CT S 2021/S13/1-S13- (151).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (151).JPG,1.0,
1272,1271,Sauce,2021,S13,guanaco,1.0,1-S13- (191).JPG,2021-03-15,08:39,Muestreo ct sauce/CT S 2021/S13/1-S13- (191).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (191).JPG,1.0,
1273,1272,Sauce,2021,S13,guanaco,1.0,1-S13- (226).JPG,2021-03-15,13:47,Muestreo ct sauce/CT S 2021/S13/1-S13- (226).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (226).JPG,1.0,
1274,1273,Sauce,2021,S13,guanaco,3.0,1-S13- (256).JPG,2021-03-15,13:51,Muestreo ct sauce/CT S 2021/S13/1-S13- (256).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (256).JPG,3.0,
1275,1274,Sauce,2021,S13,guanaco,1.0,1-S13- (258).JPG,2021-03-15,13:51,Muestreo ct sauce/CT S 2021/S13/1-S13- (258).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (258).JPG,5.0,
1276,1275,Sauce,2021,S13,guanaco,6.0,1-S13- (261).JPG,2021-03-15,13:52,Muestreo ct sauce/CT S 2021/S13/1-S13- (261).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (261).JPG,10.0,
1277,1276,Sauce,2021,S13,guanaco,1.0,1-S13- (301).JPG,2021-03-16,17:14,Muestreo ct sauce/CT S 2021/S13/1-S13- (301).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (301).JPG,1.0,
1278,1277,Sauce,2021,S13,guanaco,1.0,1-S13- (346).JPG,2021-03-16,17:50,Muestreo ct sauce/CT S 2021/S13/1-S13- (346).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (346).JPG,1.0,
1279,1278,Sauce,2021,S13,guanaco,1.0,1-S13- (361).JPG,2021-03-16,17:51,Muestreo ct sauce/CT S 2021/S13/1-S13- (361).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (361).JPG,1.0,
1280,1279,Sauce,2021,S13,guanaco,1.0,1-S13- (366).JPG,2021-03-16,17:51,Muestreo ct sauce/CT S 2021/S13/1-S13- (366).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (366).JPG,1.0,
1281,1280,Sauce,2021,S13,guanaco,1.0,1-S13- (376).JPG,2021-03-16,17:55,Muestreo ct sauce/CT S 2021/S13/1-S13- (376).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (376).JPG,2.0,
1282,1281,Sauce,2021,S13,guanaco,3.0,1-S13- (381).JPG,2021-03-16,17:58,Muestreo ct sauce/CT S 2021/S13/1-S13- (381).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (381).JPG,5.0,
1283,1282,Sauce,2021,S13,choique,1.0,1-S13- (426).JPG,2021-03-17,14:15,Muestreo ct sauce/CT S 2021/S13/1-S13- (426).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (426).JPG,1.0,
1284,1283,Sauce,2021,S13,choique,1.0,1-S13- (431).JPG,2021-03-17,14:16,Muestreo ct sauce/CT S 2021/S13/1-S13- (431).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (431).JPG,2.0,
1285,1284,Sauce,2021,S13,choique,1.0,1-S13- (436).JPG,2021-03-17,14:16,Muestreo ct sauce/CT S 2021/S13/1-S13- (436).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (436).JPG,3.0,
1286,1285,Sauce,2021,S13,guanaco,1.0,1-S13- (526).JPG,2021-03-18,12:22,Muestreo ct sauce/CT S 2021/S13/1-S13- (526).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (526).JPG,1.0,
1287,1286,Sauce,2021,S13,guanaco,1.0,1-S13- (531).JPG,2021-03-18,12:25,Muestreo ct sauce/CT S 2021/S13/1-S13- (531).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (531).JPG,2.0,
1288,1287,Sauce,2021,S13,guanaco,1.0,1-S13- (536).JPG,2021-03-18,12:25,Muestreo ct sauce/CT S 2021/S13/1-S13- (536).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (536).JPG,2.0,
1289,1288,Sauce,2021,S13,choique,1.0,1-S13- (596).JPG,2021-03-18,13:59,Muestreo ct sauce/CT S 2021/S13/1-S13- (596).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (596).JPG,1.0,
1290,1289,Sauce,2021,S13,guanaco,1.0,1-S13- (636).JPG,2021-03-18,15:00,Muestreo ct sauce/CT S 2021/S13/1-S13- (636).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (636).JPG,2.0,
1291,1290,Sauce,2021,S13,guanaco,1.0,1-S13- (641).JPG,2021-03-18,15:01,Muestreo ct sauce/CT S 2021/S13/1-S13- (641).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (641).JPG,2.0,
1292,1291,Sauce,2021,S13,guanaco,1.0,1-S13- (661).JPG,2021-03-18,15:03,Muestreo ct sauce/CT S 2021/S13/1-S13- (661).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (661).JPG,1.0,
1293,1292,Sauce,2021,S13,guanaco,1.0,1-S13- (666).JPG,2021-03-18,15:03,Muestreo ct sauce/CT S 2021/S13/1-S13- (666).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (666).JPG,1.0,
1294,1293,Sauce,2021,S13,guanaco,1.0,1-S13- (671).JPG,2021-03-18,15:05,Muestreo ct sauce/CT S 2021/S13/1-S13- (671).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (671).JPG,1.0,
1295,1294,Sauce,2021,S13,guanaco,4.0,1-S13- (676).JPG,2021-03-18,15:13,Muestreo ct sauce/CT S 2021/S13/1-S13- (676).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (676).JPG,5.0,
1296,1295,Sauce,2021,S13,choique,1.0,1-S13- (766).JPG,2021-03-20,14:26,Muestreo ct sauce/CT S 2021/S13/1-S13- (766).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (766).JPG,1.0,
1297,1296,Sauce,2021,S13,guanaco,2.0,1-S13- (767).JPG,2021-03-20,14:26,Muestreo ct sauce/CT S 2021/S13/1-S13- (767).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (767).JPG,1.0,
1298,1297,Sauce,2021,S13,guanaco,1.0,1-S13- (771).JPG,2021-03-20,14:26,Muestreo ct sauce/CT S 2021/S13/1-S13- (771).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (771).JPG,3.0,
1299,1298,Sauce,2021,S13,choique,1.0,1-S13- (781).JPG,2021-03-20,14:28,Muestreo ct sauce/CT S 2021/S13/1-S13- (781).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (781).JPG,4.0,
1300,1299,Sauce,2021,S13,guanaco,2.0,1-S13- (782).JPG,2021-03-20,14:28,Muestreo ct sauce/CT S 2021/S13/1-S13- (782).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (782).JPG,4.0,
1301,1300,Sauce,2021,S13,choique,1.0,1-S13- (790).JPG,2021-03-20,14:29,Muestreo ct sauce/CT S 2021/S13/1-S13- (790).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (790).JPG,5.0,
1302,1301,Sauce,2021,S13,choique,1.0,1-S13- (792).JPG,2021-03-20,14:29,Muestreo ct sauce/CT S 2021/S13/1-S13- (792).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (792).JPG,4.0,
1303,1302,Sauce,2021,S13,choique,1.0,1-S13- (797).JPG,2021-03-20,14:29,Muestreo ct sauce/CT S 2021/S13/1-S13- (797).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (797).JPG,6.0,
1304,1303,Sauce,2021,S13,choique,1.0,1-S13- (801).JPG,2021-03-20,14:29,Muestreo ct sauce/CT S 2021/S13/1-S13- (801).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (801).JPG,4.0,
1305,1304,Sauce,2021,S13,choique,1.0,1-S13- (806).JPG,2021-03-20,14:29,Muestreo ct sauce/CT S 2021/S13/1-S13- (806).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (806).JPG,2.0,
1306,1305,Sauce,2021,S13,choique,1.0,1-S13- (813).JPG,2021-03-20,14:29,Muestreo ct sauce/CT S 2021/S13/1-S13- (813).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S13/1-S13- (813).JPG,3.0,
1307,1306,Sauce,2021,S14,guanaco,1.0,0-S14- (14).JPG,2021-02-22,20:56,Muestreo ct sauce/CT S 2021/S14/0-S14- (14).JPG,True,False,True,True,False,True,,0.0,detector
1308,1307,Sauce,2021,S14,guanaco,1.0,0-S14- (19).JPG,2021-02-23,11:37,Muestreo ct sauce/CT S 2021/S14/0-S14- (19).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (19).JPG,2.0,
1309,1308,Sauce,2021,S14,choique,1.0,0-S14- (26).JPG,2021-02-25,09:49,Muestreo ct sauce/CT S 2021/S14/0-S14- (26).JPG,True,True,True,,,,,,
1310,1309,Sauce,2021,S14,choique,2.0,0-S14- (36).JPG,2021-03-03,11:56,Muestreo ct sauce/CT S 2021/S14/0-S14- (36).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (36).JPG,2.0,
1311,1310,Sauce,2021,S14,guanaco,2.0,0-S14- (41).JPG,2021-03-05,12:07,Muestreo ct sauce/CT S 2021/S14/0-S14- (41).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (41).JPG,2.0,
1312,1311,Sauce,2021,S14,guanaco,1.0,0-S14- (46).JPG,2021-03-05,18:19,Muestreo ct sauce/CT S 2021/S14/0-S14- (46).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (46).JPG,3.0,
1313,1312,Sauce,2021,S14,guanaco,2.0,0-S14- (56).JPG,2021-03-07,17:17,Muestreo ct sauce/CT S 2021/S14/0-S14- (56).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (56).JPG,1.0,
1314,1313,Sauce,2021,S14,guanaco,5.0,0-S14- (71).JPG,2021-03-07,17:18,Muestreo ct sauce/CT S 2021/S14/0-S14- (71).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (71).JPG,5.0,
1315,1314,Sauce,2021,S14,halcon,1.0,0-S14- (76).JPG,2021-03-09,07:56,Muestreo ct sauce/CT S 2021/S14/0-S14- (76).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/0-S14- (76).JPG,1.0,
1316,1315,Sauce,2021,S14,guanaco,1.0,1-S14- (6).JPG,2021-03-18,17:45,Muestreo ct sauce/CT S 2021/S14/1-S14- (6).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/1-S14- (6).JPG,1.0,
1317,1316,Sauce,2021,S14,guanaco,4.0,1-S14- (36).JPG,2021-03-20,14:20,Muestreo ct sauce/CT S 2021/S14/1-S14- (36).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/1-S14- (36).JPG,2.0,
1318,1317,Sauce,2021,S14,guanaco,1.0,1-S14- (39).JPG,2021-03-20,14:20,Muestreo ct sauce/CT S 2021/S14/1-S14- (39).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/1-S14- (39).JPG,2.0,
1319,1318,Sauce,2021,S14,choique,1.0,1-S14- (56).JPG,2021-03-21,11:20,Muestreo ct sauce/CT S 2021/S14/1-S14- (56).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/1-S14- (56).JPG,1.0,
1320,1319,Sauce,2021,S14,guanaco,1.0,1-S14- (71).JPG,2021-03-21,13:04,Muestreo ct sauce/CT S 2021/S14/1-S14- (71).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/1-S14- (71).JPG,1.0,
1321,1320,Sauce,2021,S14,guanaco,1.0,1-S14- (81).JPG,2021-03-21,14:42,Muestreo ct sauce/CT S 2021/S14/1-S14- (81).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S14/1-S14- (81).JPG,1.0,
1322,1321,Sauce,2021,S15,guanaco,3.0,0-S15- (21).JPG,2021-02-19,20:31,Muestreo ct sauce/CT S 2021/S15/0-S15- (21).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (21).JPG,1.0,
1323,1322,Sauce,2021,S15,guanaco,1.0,0-S15- (26).JPG,2021-02-20,12:07,Muestreo ct sauce/CT S 2021/S15/0-S15- (26).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (26).JPG,1.0,
1324,1323,Sauce,2021,S15,guanaco,1.0,0-S15- (41).JPG,2021-02-24,10:14,Muestreo ct sauce/CT S 2021/S15/0-S15- (41).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (41).JPG,1.0,
1325,1324,Sauce,2021,S15,guanaco,1.0,0-S15- (42).JPG,2021-02-24,10:14,Muestreo ct sauce/CT S 2021/S15/0-S15- (42).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (42).JPG,2.0,
1326,1325,Sauce,2021,S15,guanaco,2.0,0-S15- (46).JPG,2021-02-24,10:15,Muestreo ct sauce/CT S 2021/S15/0-S15- (46).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (46).JPG,5.0,
1327,1326,Sauce,2021,S15,guanaco,2.0,0-S15- (48).JPG,2021-02-24,10:15,Muestreo ct sauce/CT S 2021/S15/0-S15- (48).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (48).JPG,6.0,
1328,1327,Sauce,2021,S15,guanaco,1.0,0-S15- (50).JPG,2021-02-24,10:15,Muestreo ct sauce/CT S 2021/S15/0-S15- (50).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (50).JPG,4.0,
1329,1328,Sauce,2021,S15,guanaco,1.0,0-S15- (54).JPG,2021-02-24,10:15,Muestreo ct sauce/CT S 2021/S15/0-S15- (54).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (54).JPG,2.0,
1330,1329,Sauce,2021,S15,guanaco,3.0,0-S15- (56).JPG,2021-02-25,18:35,Muestreo ct sauce/CT S 2021/S15/0-S15- (56).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (56).JPG,3.0,
1331,1330,Sauce,2021,S15,guanaco,1.0,0-S15- (76).JPG,2021-02-25,18:36,Muestreo ct sauce/CT S 2021/S15/0-S15- (76).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (76).JPG,4.0,
1332,1331,Sauce,2021,S15,guanaco,2.0,0-S15- (106).JPG,2021-02-26,17:49,Muestreo ct sauce/CT S 2021/S15/0-S15- (106).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (106).JPG,2.0,
1333,1332,Sauce,2021,S15,guanaco,1.0,0-S15- (112).JPG,2021-02-26,17:52,Muestreo ct sauce/CT S 2021/S15/0-S15- (112).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (112).JPG,3.0,
1334,1333,Sauce,2021,S15,guanaco,1.0,0-S15- (141).JPG,2021-02-26,18:23,Muestreo ct sauce/CT S 2021/S15/0-S15- (141).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (141).JPG,1.0,
1335,1334,Sauce,2021,S15,guanaco,1.0,0-S15- (151).JPG,2021-02-26,18:24,,False,False,False,,,,,,
1336,1335,Sauce,2021,S15,guanaco,1.0,0-S15- (156).JPG,2021-02-26,18:26,Muestreo ct sauce/CT S 2021/S15/0-S15- (156).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (156).JPG,1.0,
1337,1336,Sauce,2021,S15,guanaco,3.0,0-S15- (181).JPG,2021-02-28,11:46,Muestreo ct sauce/CT S 2021/S15/0-S15- (181).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (181).JPG,3.0,
1338,1337,Sauce,2021,S15,guanaco,1.0,0-S15- (184).JPG,2021-02-28,11:46,Muestreo ct sauce/CT S 2021/S15/0-S15- (184).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (184).JPG,2.0,
1339,1338,Sauce,2021,S15,guanaco,2.0,0-S15- (186).JPG,2021-02-28,11:49,Muestreo ct sauce/CT S 2021/S15/0-S15- (186).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (186).JPG,2.0,
1340,1339,Sauce,2021,S15,guanaco,1.0,0-S15- (188).JPG,2021-02-28,11:49,Muestreo ct sauce/CT S 2021/S15/0-S15- (188).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (188).JPG,2.0,
1341,1340,Sauce,2021,S15,guanaco,1.0,0-S15- (193).JPG,2021-02-28,11:49,Muestreo ct sauce/CT S 2021/S15/0-S15- (193).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (193).JPG,1.0,
1342,1341,Sauce,2021,S15,guanaco,7.0,0-S15- (197).JPG,2021-02-28,11:59,Muestreo ct sauce/CT S 2021/S15/0-S15- (197).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (197).JPG,6.0,
1343,1342,Sauce,2021,S15,guanaco,3.0,0-S15- (201).JPG,2021-03-01,12:26,Muestreo ct sauce/CT S 2021/S15/0-S15- (201).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (201).JPG,3.0,
1344,1343,Sauce,2021,S15,guanaco,1.0,0-S15- (202).JPG,2021-03-01,12:26,Muestreo ct sauce/CT S 2021/S15/0-S15- (202).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (202).JPG,4.0,
1345,1344,Sauce,2021,S15,guanaco,3.0,0-S15- (209).JPG,2021-03-01,12:30,Muestreo ct sauce/CT S 2021/S15/0-S15- (209).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (209).JPG,5.0,
1346,1345,Sauce,2021,S15,guanaco,4.0,0-S15- (231).JPG,2021-03-04,12:08,Muestreo ct sauce/CT S 2021/S15/0-S15- (231).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (231).JPG,1.0,
1347,1346,Sauce,2021,S15,guanaco,1.0,0-S15- (232).JPG,2021-03-04,12:08,Muestreo ct sauce/CT S 2021/S15/0-S15- (232).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (232).JPG,2.0,
1348,1347,Sauce,2021,S15,guanaco,1.0,0-S15- (239).JPG,2021-03-04,12:16,Muestreo ct sauce/CT S 2021/S15/0-S15- (239).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (239).JPG,2.0,
1349,1348,Sauce,2021,S15,guanaco,1.0,0-S15- (246).JPG,2021-03-04,12:17,Muestreo ct sauce/CT S 2021/S15/0-S15- (246).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (246).JPG,6.0,
1350,1349,Sauce,2021,S15,guanaco,1.0,0-S15- (251).JPG,2021-03-04,12:19,Muestreo ct sauce/CT S 2021/S15/0-S15- (251).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (251).JPG,4.0,
1351,1350,Sauce,2021,S15,guanaco,1.0,0-S15- (261).JPG,2021-03-04,12:25,Muestreo ct sauce/CT S 2021/S15/0-S15- (261).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (261).JPG,2.0,
1352,1351,Sauce,2021,S15,guanaco,7.0,0-S15- (306).JPG,2021-03-04,13:21,Muestreo ct sauce/CT S 2021/S15/0-S15- (306).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (306).JPG,6.0,
1353,1352,Sauce,2021,S15,guanaco,3.0,0-S15- (311).JPG,2021-03-04,13:21,Muestreo ct sauce/CT S 2021/S15/0-S15- (311).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (311).JPG,2.0,
1354,1353,Sauce,2021,S15,guanaco,2.0,0-S15- (312).JPG,2021-03-04,13:21,Muestreo ct sauce/CT S 2021/S15/0-S15- (312).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (312).JPG,1.0,
1355,1354,Sauce,2021,S15,guanaco,1.0,0-S15- (313).JPG,2021-03-04,13:21,Muestreo ct sauce/CT S 2021/S15/0-S15- (313).JPG,True,False,True,True,False,True,,0.0,detector
1356,1355,Sauce,2021,S15,guanaco,1.0,0-S15- (316).JPG,2021-03-04,13:22,Muestreo ct sauce/CT S 2021/S15/0-S15- (316).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (316).JPG,2.0,
1357,1356,Sauce,2021,S15,guanaco,1.0,0-S15- (401).JPG,2021-03-05,17:52,Muestreo ct sauce/CT S 2021/S15/0-S15- (401).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (401).JPG,1.0,
1358,1357,Sauce,2021,S15,guanaco,1.0,0-S15- (406).JPG,2021-03-06,07:46,Muestreo ct sauce/CT S 2021/S15/0-S15- (406).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (406).JPG,2.0,
1359,1358,Sauce,2021,S15,guanaco,3.0,0-S15- (407).JPG,2021-03-06,07:46,Muestreo ct sauce/CT S 2021/S15/0-S15- (407).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (407).JPG,3.0,
1360,1359,Sauce,2021,S15,guanaco,1.0,0-S15- (408).JPG,2021-03-06,07:46,Muestreo ct sauce/CT S 2021/S15/0-S15- (408).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (408).JPG,3.0,
1361,1360,Sauce,2021,S15,guanaco,1.0,0-S15- (421).JPG,2021-03-06,07:47,Muestreo ct sauce/CT S 2021/S15/0-S15- (421).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (421).JPG,2.0,
1362,1361,Sauce,2021,S15,guanaco,1.0,0-S15- (423).JPG,2021-03-06,07:47,Muestreo ct sauce/CT S 2021/S15/0-S15- (423).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (423).JPG,2.0,
1363,1362,Sauce,2021,S15,guanaco,1.0,0-S15- (426).JPG,2021-03-06,07:49,Muestreo ct sauce/CT S 2021/S15/0-S15- (426).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (426).JPG,2.0,
1364,1363,Sauce,2021,S15,guanaco,1.0,0-S15- (441).JPG,2021-03-06,08:05,Muestreo ct sauce/CT S 2021/S15/0-S15- (441).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (441).JPG,2.0,
1365,1364,Sauce,2021,S15,guanaco,1.0,0-S15- (451).JPG,2021-03-06,08:06,Muestreo ct sauce/CT S 2021/S15/0-S15- (451).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2021/S15/0-S15- (451).JPG,4.0,
