,Unnamed: 0,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe,Rota,esta,Categoria
1089,1089,Sauce,2021,S5,guanaco,2.0,0-S5- (136).JPG,2021-02-25,16:24,Muestreo ct sauce/CT S 2021/S5/0-S5- (136).JPG,True,False,True,Mamifero Herbivoro
1090,1090,Sauce,2021,S5,guanaco,1.0,0-S5- (146).JPG,2021-02-25,16:25,Muestreo ct sauce/CT S 2021/S5/0-S5- (146).JPG,True,False,True,Mamifero Herbivoro
1091,1091,Sauce,2021,S5,guanaco,1.0,0-S5- (151).JPG,2021-02-25,16:25,Muestreo ct sauce/CT S 2021/S5/0-S5- (151).JPG,True,False,True,Mamifero Herbivoro
1092,1092,Sauce,2021,S5,guanaco,4.0,0-S5- (186).JPG,2021-02-28,15:16,Muestreo ct sauce/CT S 2021/S5/0-S5- (186).JPG,True,False,True,Mamifero Herbivoro
1093,1093,Sauce,2021,S5,guanaco,3.0,0-S5- (187).JPG,2021-02-28,15:16,Muestreo ct sauce/CT S 2021/S5/0-S5- (187).JPG,True,False,True,Mamifero Herbivoro
1094,1094,Sauce,2021,S5,guanaco,1.0,0-S5- (246).JPG,2021-03-01,12:08,Muestreo ct sauce/CT S 2021/S5/0-S5- (246).JPG,True,False,True,Mamifero Herbivoro
1095,1095,Sauce,2021,S5,guanaco,1.0,1-S5- (1).JPG,2021-03-02,15:54,Muestreo ct sauce/CT S 2021/S5/1-S5- (1).JPG,True,False,True,Mamifero Herbivoro
1096,1096,Sauce,2021,S5,guanaco,1.0,1-S5- (6).JPG,2021-03-02,15:55,Muestreo ct sauce/CT S 2021/S5/1-S5- (6).JPG,True,False,True,Mamifero Herbivoro
1097,1097,Sauce,2021,S5,guanaco,1.0,1-S5- (19).JPG,2021-03-02,16:04,Muestreo ct sauce/CT S 2021/S5/1-S5- (19).JPG,True,False,True,Mamifero Herbivoro
1098,1098,Sauce,2021,S5,guanaco,1.0,1-S5- (26).JPG,2021-03-05,11:26,Muestreo ct sauce/CT S 2021/S5/1-S5- (26).JPG,True,False,True,Mamifero Herbivoro
1099,1099,Sauce,2021,S5,zorro gris,1.0,1-S5- (31).JPG,2021-03-06,01:04,Muestreo ct sauce/CT S 2021/S5/1-S5- (31).JPG,True,False,True,Mamifero Carnivoro
1100,1100,Sauce,2021,S5,guanaco,2.0,1-S5- (41).JPG,2021-03-06,15:17,Muestreo ct sauce/CT S 2021/S5/1-S5- (41).JPG,True,False,True,Mamifero Herbivoro
1101,1101,Sauce,2021,S5,guanaco,1.0,1-S5- (53).JPG,2021-03-06,15:23,Muestreo ct sauce/CT S 2021/S5/1-S5- (53).JPG,True,False,True,Mamifero Herbivoro
1102,1102,Sauce,2021,S5,guanaco,1.0,1-S5- (56).JPG,2021-03-08,08:23,Muestreo ct sauce/CT S 2021/S5/1-S5- (56).JPG,True,False,True,Mamifero Herbivoro
1103,1103,Sauce,2021,S5,guanaco,1.0,1-S5- (66).JPG,2021-03-08,16:15,Muestreo ct sauce/CT S 2021/S5/1-S5- (66).JPG,True,False,True,Mamifero Herbivoro
1104,1104,Sauce,2021,S5,guanaco,2.0,1-S5- (71).JPG,2021-03-08,16:16,Muestreo ct sauce/CT S 2021/S5/1-S5- (71).JPG,True,False,True,Mamifero Herbivoro
1105,1105,Sauce,2021,S5,guanaco,1.0,1-S5- (76).JPG,2021-03-08,16:16,Muestreo ct sauce/CT S 2021/S5/1-S5- (76).JPG,True,False,True,Mamifero Herbivoro
1106,1106,Sauce,2021,S5,guanaco,3.0,1-S5- (111).JPG,2021-03-11,07:06,Muestreo ct sauce/CT S 2021/S5/1-S5- (111).JPG,True,False,True,Mamifero Herbivoro
1107,1107,Sauce,2021,S5,guanaco,2.0,1-S5- (112).JPG,2021-03-11,07:06,Muestreo ct sauce/CT S 2021/S5/1-S5- (112).JPG,True,False,True,Mamifero Herbivoro
1108,1108,Sauce,2021,S5,guanaco,1.0,1-S5- (113).JPG,2021-03-11,07:07,Muestreo ct sauce/CT S 2021/S5/1-S5- (113).JPG,True,False,True,Mamifero Herbivoro
1109,1109,Sauce,2021,S5,guanaco,1.0,1-S5- (120).JPG,2021-03-11,07:07,Muestreo ct sauce/CT S 2021/S5/1-S5- (120).JPG,True,False,True,Mamifero Herbivoro
1110,1110,Sauce,2021,S5,guanaco,1.0,1-S5- (136).JPG,2021-03-12,17:51,Muestreo ct sauce/CT S 2021/S5/1-S5- (136).JPG,True,False,True,Mamifero Herbivoro
1111,1111,Sauce,2021,S5,choique,1.0,2-S5- (1).JPG,2021-03-17,17:21,Muestreo ct sauce/CT S 2021/S5/2-S5- (1).JPG,True,False,True,Ave
1112,1112,Sauce,2021,S5,guanaco,2.0,2-S5- (16).JPG,2021-03-20,09:01,Muestreo ct sauce/CT S 2021/S5/2-S5- (16).JPG,True,False,True,Mamifero Herbivoro
1113,1113,Sauce,2021,S5,guanaco,1.0,2-S5- (17).JPG,2021-03-20,09:01,Muestreo ct sauce/CT S 2021/S5/2-S5- (17).JPG,True,False,True,Mamifero Herbivoro
1114,1114,Sauce,2021,S5,guanaco,2.0,2-S5- (26).JPG,2021-03-20,09:03,Muestreo ct sauce/CT S 2021/S5/2-S5- (26).JPG,True,False,True,Mamifero Herbivoro
1115,1115,Sauce,2021,S6,peludo,1.0,0-S6- (378).JPG,2021-02-21,10:02,Muestreo ct sauce/CT S 2021/S6/0-S6- (378).JPG,True,False,True,Mamifero Carnivoro
1116,1116,Sauce,2021,S6,guanaco,1.0,0-S6- (1016).JPG,2021-02-22,15:14,Muestreo ct sauce/CT S 2021/S6/0-S6- (1016).JPG,True,False,True,Mamifero Herbivoro
1117,1117,Sauce,2021,S6,guanaco,7.0,0-S6- (1106).JPG,2021-02-23,08:49,Muestreo ct sauce/CT S 2021/S6/0-S6- (1106).JPG,True,False,True,Mamifero Herbivoro
1118,1118,Sauce,2021,S6,guanaco,1.0,0-S6- (1109).JPG,2021-02-23,08:49,Muestreo ct sauce/CT S 2021/S6/0-S6- (1109).JPG,True,False,True,Mamifero Herbivoro
1119,1119,Sauce,2021,S6,liebre,1.0,0-S6- (1841).JPG,2021-02-24,00:54,Muestreo ct sauce/CT S 2021/S6/0-S6- (1841).JPG,True,False,True,Mamifero Herbivoro
1120,1120,Sauce,2021,S6,guanaco,2.0,0-S6- (2266).JPG,2021-02-24,19:08,Muestreo ct sauce/CT S 2021/S6/0-S6- (2266).JPG,True,False,True,Mamifero Herbivoro
1121,1121,Sauce,2021,S6,guanaco,4.0,0-S6- (5441).JPG,2021-02-28,09:29,Muestreo ct sauce/CT S 2021/S6/0-S6- (5441).JPG,True,False,True,Mamifero Herbivoro
1122,1122,Sauce,2021,S6,guanaco,1.0,0-S6- (5442).JPG,2021-02-28,09:29,Muestreo ct sauce/CT S 2021/S6/0-S6- (5442).JPG,True,False,True,Mamifero Herbivoro
1123,1123,Sauce,2021,S6,guanaco,1.0,0-S6- (5443).JPG,2021-02-28,09:29,Muestreo ct sauce/CT S 2021/S6/0-S6- (5443).JPG,True,False,True,Mamifero Herbivoro
1124,1124,Sauce,2021,S6,guanaco,4.0,0-S6- (5971).JPG,2021-03-03,18:58,Muestreo ct sauce/CT S 2021/S6/0-S6- (5971).JPG,True,False,True,Mamifero Herbivoro
1125,1125,Sauce,2021,S6,guanaco,3.0,0-S6- (5976).JPG,2021-03-03,18:59,Muestreo ct sauce/CT S 2021/S6/0-S6- (5976).JPG,True,False,True,Mamifero Herbivoro
1126,1126,Sauce,2021,S6,peludo,1.0,0-S6- (5991).JPG,2021-03-05,09:25,Muestreo ct sauce/CT S 2021/S6/0-S6- (5991).JPG,True,False,True,Mamifero Carnivoro
1127,1127,Sauce,2021,S6,gato montes,1.0,0-S6- (6585).JPG,2021-03-06,06:05,Muestreo ct sauce/CT S 2021/S6/0-S6- (6585).JPG,True,False,True,Mamifero Carnivoro
1128,1128,Sauce,2021,S6,guanaco,1.0,1-S6- (826).JPG,2021-03-08,07:31,Muestreo ct sauce/CT S 2021/S6/1-S6- (826).JPG,True,False,True,Mamifero Herbivoro
1129,1129,Sauce,2021,S6,guanaco,3.0,1-S6- (841).JPG,2021-03-08,07:32,Muestreo ct sauce/CT S 2021/S6/1-S6- (841).JPG,True,False,True,Mamifero Herbivoro
1130,1130,Sauce,2021,S6,guanaco,1.0,1-S6- (856).JPG,2021-03-08,07:32,Muestreo ct sauce/CT S 2021/S6/1-S6- (856).JPG,True,False,True,Mamifero Herbivoro
1131,1131,Sauce,2021,S6,guanaco,1.0,1-S6- (861).JPG,2021-03-08,07:32,Muestreo ct sauce/CT S 2021/S6/1-S6- (861).JPG,True,False,True,Mamifero Herbivoro
1132,1132,Sauce,2021,S6,guanaco,1.0,1-S6- (871).JPG,2021-03-08,07:32,Muestreo ct sauce/CT S 2021/S6/1-S6- (871).JPG,True,False,True,Mamifero Herbivoro
1133,1133,Sauce,2021,S6,guanaco,1.0,1-S6- (873).JPG,2021-03-08,07:32,Muestreo ct sauce/CT S 2021/S6/1-S6- (873).JPG,True,False,True,Mamifero Herbivoro
1134,1134,Sauce,2021,S6,choique,1.0,1-S6- (876).JPG,2021-03-08,10:02,Muestreo ct sauce/CT S 2021/S6/1-S6- (876).JPG,True,False,True,Ave
1135,1135,Sauce,2021,S6,gato montes,1.0,1-S6- (2276).JPG,2021-03-09,11:18,Muestreo ct sauce/CT S 2021/S6/1-S6- (2276).JPG,True,False,True,Mamifero Carnivoro
1136,1136,Sauce,2021,S6,peludo,1.0,1-S6- (3156).JPG,2021-03-11,16:07,Muestreo ct sauce/CT S 2021/S6/1-S6- (3156).JPG,True,False,True,Mamifero Carnivoro
1137,1137,Sauce,2021,S6,guanaco,1.0,1-S6- (3451).JPG,2021-03-12,13:38,Muestreo ct sauce/CT S 2021/S6/1-S6- (3451).JPG,True,False,True,Mamifero Herbivoro
1138,1138,Sauce,2021,S6,guanaco,1.0,1-S6- (3454).JPG,2021-03-12,13:38,Muestreo ct sauce/CT S 2021/S6/1-S6- (3454).JPG,True,False,True,Mamifero Herbivoro
1139,1139,Sauce,2021,S6,guanaco,1.0,1-S6- (3456).JPG,2021-03-12,13:38,Muestreo ct sauce/CT S 2021/S6/1-S6- (3456).JPG,True,False,True,Mamifero Herbivoro
1140,1140,Sauce,2021,S6,guanaco,1.0,1-S6- (3506).JPG,2021-03-12,13:40,Muestreo ct sauce/CT S 2021/S6/1-S6- (3506).JPG,True,False,True,Mamifero Herbivoro
1141,1141,Sauce,2021,S6,guanaco,2.0,1-S6- (3570).JPG,2021-03-12,13:51,Muestreo ct sauce/CT S 2021/S6/1-S6- (3570).JPG,True,False,True,Mamifero Herbivoro
1142,1142,Sauce,2021,S6,peludo,1.0,1-S6- (4606).JPG,2021-03-13,17:02,Muestreo ct sauce/CT S 2021/S6/1-S6- (4606).JPG,True,False,True,Mamifero Carnivoro
1143,1143,Sauce,2021,S6,gato montes,1.0,1-S6- (4621).JPG,2021-03-13,21:50,Muestreo ct sauce/CT S 2021/S6/1-S6- (4621).JPG,True,False,True,Mamifero Carnivoro
1144,1144,Sauce,2021,S6,guanaco,1.0,1-S6- (5366).JPG,2021-03-14,13:43,Muestreo ct sauce/CT S 2021/S6/1-S6- (5366).JPG,True,False,True,Mamifero Herbivoro
1145,1145,Sauce,2021,S6,guanaco,1.0,1-S6- (5621).JPG,2021-03-14,14:27,Muestreo ct sauce/CT S 2021/S6/1-S6- (5621).JPG,True,False,True,Mamifero Herbivoro
1146,1146,Sauce,2021,S6,liebre,1.0,1-S6- (6041).JPG,2021-03-16,00:19,Muestreo ct sauce/CT S 2021/S6/1-S6- (6041).JPG,True,False,True,Mamifero Herbivoro
1147,1147,Sauce,2021,S6,guanaco,1.0,1-S6- (6061).JPG,2021-03-17,09:00,Muestreo ct sauce/CT S 2021/S6/1-S6- (6061).JPG,True,True,True,Mamifero Herbivoro
1148,1148,Sauce,2021,S6,guanaco,1.0,1-S6- (6066).JPG,2021-03-17,09:01,Muestreo ct sauce/CT S 2021/S6/1-S6- (6066).JPG,True,False,True,Mamifero Herbivoro
1149,1149,Sauce,2021,S6,guanaco,1.0,1-S6- (6071).JPG,2021-03-17,09:01,Muestreo ct sauce/CT S 2021/S6/1-S6- (6071).JPG,True,False,True,Mamifero Herbivoro
1150,1150,Sauce,2021,S6,guanaco,1.0,1-S6- (6076).JPG,2021-03-17,09:01,Muestreo ct sauce/CT S 2021/S6/1-S6- (6076).JPG,True,False,True,Mamifero Herbivoro
1151,1151,Sauce,2021,S6,peludo,1.0,1-S6- (6456).JPG,2021-03-17,16:40,Muestreo ct sauce/CT S 2021/S6/1-S6- (6456).JPG,True,False,True,Mamifero Carnivoro
1152,1152,Sauce,2021,S6,passeriforme,1.0,1-S6- (6614).JPG,2021-03-18,12:00,Muestreo ct sauce/CT S 2021/S6/1-S6- (6614).JPG,True,False,True,Ave
1153,1153,Sauce,2021,S7,guanaco,1.0,0-S7- (91).JPG,2021-02-28,11:12,Muestreo ct sauce/CT S 2021/S7/0-S7- (91).JPG,True,False,True,Mamifero Herbivoro
1154,1154,Sauce,2021,S7,guanaco,1.0,2-S7- (6).JPG,2021-03-17,08:41,,False,False,False,Mamifero Herbivoro
1155,1155,Sauce,2021,S8,liebre,1.0,0-S8- (116).JPG,2021-02-17,21:28,Muestreo ct sauce/CT S 2021/S8/0-S8- (116).JPG,True,False,True,Mamifero Herbivoro
1156,1156,Sauce,2021,S8,liebre,1.0,0-S8- (124).JPG,2021-02-17,21:29,Muestreo ct sauce/CT S 2021/S8/0-S8- (124).JPG,True,False,True,Mamifero Herbivoro
1157,1157,Sauce,2021,S8,martineta,2.0,0-S8- (136).JPG,2021-02-18,08:35,Muestreo ct sauce/CT S 2021/S8/0-S8- (136).JPG,True,False,True,Ave
1158,1158,Sauce,2021,S8,martineta,1.0,0-S8- (141).JPG,2021-02-18,08:36,Muestreo ct sauce/CT S 2021/S8/0-S8- (141).JPG,True,False,True,Ave
1159,1159,Sauce,2021,S8,gato montes,1.0,0-S8- (186).JPG,2021-02-18,18:07,Muestreo ct sauce/CT S 2021/S8/0-S8- (186).JPG,True,False,True,Mamifero Carnivoro
1160,1160,Sauce,2021,S8,passeriforme,1.0,0-S8- (196).JPG,2021-02-20,13:39,Muestreo ct sauce/CT S 2021/S8/0-S8- (196).JPG,True,False,True,Ave
1161,1161,Sauce,2021,S8,guanaco,1.0,0-S8- (401).JPG,2021-02-27,14:03,Muestreo ct sauce/CT S 2021/S8/0-S8- (401).JPG,True,False,True,Mamifero Herbivoro
1162,1162,Sauce,2021,S8,guanaco,1.0,0-S8- (436).JPG,2021-02-27,15:00,Muestreo ct sauce/CT S 2021/S8/0-S8- (436).JPG,True,False,True,Mamifero Herbivoro
1163,1163,Sauce,2021,S8,guanaco,2.0,0-S8- (438).JPG,2021-02-27,15:00,Muestreo ct sauce/CT S 2021/S8/0-S8- (438).JPG,True,False,True,Mamifero Herbivoro
1164,1164,Sauce,2021,S8,guanaco,1.0,0-S8- (439).JPG,2021-02-27,15:00,Muestreo ct sauce/CT S 2021/S8/0-S8- (439).JPG,True,False,True,Mamifero Herbivoro
1165,1165,Sauce,2021,S8,guanaco,1.0,0-S8- (441).JPG,2021-02-27,15:00,Muestreo ct sauce/CT S 2021/S8/0-S8- (441).JPG,True,False,True,Mamifero Herbivoro
1166,1166,Sauce,2021,S8,passeriforme,2.0,0-S8- (512).JPG,2021-02-28,18:15,Muestreo ct sauce/CT S 2021/S8/0-S8- (512).JPG,True,False,True,Ave
1167,1167,Sauce,2021,S8,zorrino,1.0,0-S8- (591).JPG,2021-03-02,20:43,Muestreo ct sauce/CT S 2021/S8/0-S8- (591).JPG,True,False,True,Mamifero Carnivoro
1168,1168,Sauce,2021,S8,guanaco,1.0,0-S8- (601).JPG,2021-03-04,19:41,Muestreo ct sauce/CT S 2021/S8/0-S8- (601).JPG,True,False,True,Mamifero Herbivoro
1169,1169,Sauce,2021,S8,guanaco,1.0,0-S8- (607).JPG,2021-03-04,19:42,Muestreo ct sauce/CT S 2021/S8/0-S8- (607).JPG,True,False,True,Mamifero Herbivoro
1170,1170,Sauce,2021,S8,guanaco,1.0,0-S8- (621).JPG,2021-03-04,19:42,Muestreo ct sauce/CT S 2021/S8/0-S8- (621).JPG,True,False,True,Mamifero Herbivoro
1171,1171,Sauce,2021,S9,liebre,1.0,0-S9- (11).JPG,2021-02-19,20:58,Muestreo ct sauce/CT S 2021/S9/0-S9- (11).JPG,True,False,True,Mamifero Herbivoro
1172,1172,Sauce,2021,S9,guanaco,1.0,1-S9- (1).JPG,2021-03-12,09:14,Muestreo ct sauce/CT S 2021/S9/1-S9- (1).JPG,True,False,True,Mamifero Herbivoro
1173,1173,Sauce,2021,S9,liebre,1.0,1-S9- (11).JPG,2021-03-18,19:58,Muestreo ct sauce/CT S 2021/S9/1-S9- (11).JPG,True,False,True,Mamifero Herbivoro
1174,1174,Sauce,2021,S10,mara,1.0,0-S10- (6).JPG,2021-02-19,20:27,Muestreo ct sauce/CT S 2021/S10/0-S10- (6).JPG,True,False,True,Mamifero Herbivoro
1175,1175,Sauce,2021,S10,guanaco,1.0,0-S10- (336).JPG,2021-02-24,10:38,Muestreo ct sauce/CT S 2021/S10/0-S10- (336).JPG,True,False,True,Mamifero Herbivoro
1176,1176,Sauce,2021,S10,jote,1.0,0-S10- (356).JPG,2021-02-24,15:06,Muestreo ct sauce/CT S 2021/S10/0-S10- (356).JPG,True,False,True,Ave
1177,1177,Sauce,2021,S10,mara,3.0,0-S10- (1816).JPG,2021-03-02,08:23,Muestreo ct sauce/CT S 2021/S10/0-S10- (1816).JPG,True,False,True,Mamifero Herbivoro
1178,1178,Sauce,2021,S10,jote,1.0,1-S10- (24).JPG,2021-03-03,12:55,Muestreo ct sauce/CT S 2021/S10/1-S10- (24).JPG,True,False,True,Ave
1179,1179,Sauce,2021,S10,jote,1.0,1-S10- (811).JPG,2021-03-06,12:38,Muestreo ct sauce/CT S 2021/S10/1-S10- (811).JPG,True,False,True,Ave
1180,1180,Sauce,2021,S10,zorro gris,1.0,1-S10- (816).JPG,2021-03-06,23:17,Muestreo ct sauce/CT S 2021/S10/1-S10- (816).JPG,True,False,True,Mamifero Carnivoro
1181,1181,Sauce,2021,S10,zorro gris,1.0,1-S10- (819).JPG,2021-03-06,23:17,Muestreo ct sauce/CT S 2021/S10/1-S10- (819).JPG,True,False,True,Mamifero Carnivoro
1182,1182,Sauce,2021,S10,gato montes,1.0,1-S10- (821).JPG,2021-03-07,04:23,Muestreo ct sauce/CT S 2021/S10/1-S10- (821).JPG,True,False,True,Mamifero Carnivoro
1183,1183,Sauce,2021,S10,zorro gris,1.0,1-S10- (850).JPG,2021-03-08,02:13,Muestreo ct sauce/CT S 2021/S10/1-S10- (850).JPG,True,False,True,Mamifero Carnivoro
1184,1184,Sauce,2021,S10,choique,1.0,1-S10- (856).JPG,2021-03-08,14:18,Muestreo ct sauce/CT S 2021/S10/1-S10- (856).JPG,True,False,True,Ave
1185,1185,Sauce,2021,S10,guanaco,1.0,2-S10- (2396).JPG,2021-03-17,14:02,Muestreo ct sauce/CT S 2021/S10/2-S10- (2396).JPG,True,False,True,Mamifero Herbivoro
1186,1186,Sauce,2021,S10,puma,1.0,2-S10- (2494).JPG,2021-03-19,04:21,Muestreo ct sauce/CT S 2021/S10/2-S10- (2494).JPG,True,False,True,Mamifero Carnivoro
1187,1187,Sauce,2021,S10,guanaco,1.0,2-S10- (2501).JPG,2021-03-20,08:58,Muestreo ct sauce/CT S 2021/S10/2-S10- (2501).JPG,True,False,True,Mamifero Herbivoro
1188,1188,Sauce,2021,S11,guanaco,1.0,0-S11- (76).JPG,2021-02-20,09:12,Muestreo ct sauce/CT S 2021/S11/0-S11- (76).JPG,True,False,True,Mamifero Herbivoro
1189,1189,Sauce,2021,S11,ave s/i,1.0,0-S11- (127).JPG,2021-02-22,08:12,Muestreo ct sauce/CT S 2021/S11/0-S11- (127).JPG,True,False,True,Ave
1190,1190,Sauce,2021,S11,guanaco,2.0,0-S11- (131).JPG,2021-02-23,13:30,Muestreo ct sauce/CT S 2021/S11/0-S11- (131).JPG,True,False,True,Mamifero Herbivoro
1191,1191,Sauce,2021,S11,passeriforme,2.0,0-S11- (328).JPG,2021-02-25,11:20,Muestreo ct sauce/CT S 2021/S11/0-S11- (328).JPG,True,False,True,Ave
1192,1192,Sauce,2021,S11,guanaco,1.0,0-S11- (381).JPG,2021-02-26,18:59,Muestreo ct sauce/CT S 2021/S11/0-S11- (381).JPG,True,False,True,Mamifero Herbivoro
1193,1193,Sauce,2021,S11,guanaco,1.0,0-S11- (571).JPG,2021-02-26,19:05,Muestreo ct sauce/CT S 2021/S11/0-S11- (571).JPG,True,False,True,Mamifero Herbivoro
1194,1194,Sauce,2021,S11,chimango,1.0,0-S11- (731).JPG,2021-03-05,14:10,Muestreo ct sauce/CT S 2021/S11/0-S11- (731).JPG,True,False,True,Ave
1195,1195,Sauce,2021,S11,zorro gris,1.0,0-S11- (742).JPG,2021-03-07,01:51,Muestreo ct sauce/CT S 2021/S11/0-S11- (742).JPG,True,False,True,Mamifero Carnivoro
1196,1196,Sauce,2021,S11,passeriforme,2.0,0-S11- (751).JPG,2021-03-07,07:59,Muestreo ct sauce/CT S 2021/S11/0-S11- (751).JPG,True,False,True,Ave
1197,1197,Sauce,2021,S11,passeriforme,1.0,0-S11- (756).JPG,2021-03-07,08:35,Muestreo ct sauce/CT S 2021/S11/0-S11- (756).JPG,True,False,True,Ave
1198,1198,Sauce,2021,S11,choique,2.0,0-S11- (781).JPG,2021-03-08,19:34,Muestreo ct sauce/CT S 2021/S11/0-S11- (781).JPG,True,False,True,Ave
1199,1199,Sauce,2021,S11,choique,1.0,0-S11- (791).JPG,2021-03-08,19:35,Muestreo ct sauce/CT S 2021/S11/0-S11- (791).JPG,True,False,True,Ave
1200,1200,Sauce,2021,S11,guanaco,1.0,0-S11- (816).JPG,2021-03-09,16:01,Muestreo ct sauce/CT S 2021/S11/0-S11- (816).JPG,True,False,True,Mamifero Herbivoro
1201,1201,Sauce,2021,S11,guanaco,1.0,1-S11- (36).JPG,2021-03-11,07:15,Muestreo ct sauce/CT S 2021/S11/1-S11- (36).JPG,True,False,True,Mamifero Herbivoro
1202,1202,Sauce,2021,S11,liebre,1.0,1-S11- (61).JPG,2021-03-13,03:00,Muestreo ct sauce/CT S 2021/S11/1-S11- (61).JPG,True,False,True,Mamifero Herbivoro
1203,1203,Sauce,2021,S11,guanaco,1.0,1-S11- (71).JPG,2021-03-14,16:02,Muestreo ct sauce/CT S 2021/S11/1-S11- (71).JPG,True,False,True,Mamifero Herbivoro
1204,1204,Sauce,2021,S11,choique,2.0,1-S11- (171).JPG,2021-03-18,11:34,Muestreo ct sauce/CT S 2021/S11/1-S11- (171).JPG,True,False,True,Ave
1205,1205,Sauce,2021,S13,guanaco,1.0,0-S13- (16).JPG,2021-02-24,13:40,Muestreo ct sauce/CT S 2021/S13/0-S13- (16).JPG,True,False,True,Mamifero Herbivoro
1206,1206,Sauce,2021,S13,guanaco,1.0,0-S13- (31).JPG,2021-02-24,13:46,Muestreo ct sauce/CT S 2021/S13/0-S13- (31).JPG,True,False,True,Mamifero Herbivoro
1207,1207,Sauce,2021,S13,guanaco,1.0,0-S13- (41).JPG,2021-02-24,13:46,Muestreo ct sauce/CT S 2021/S13/0-S13- (41).JPG,True,False,True,Mamifero Herbivoro
1208,1208,Sauce,2021,S13,guanaco,1.0,0-S13- (56).JPG,2021-02-24,13:47,Muestreo ct sauce/CT S 2021/S13/0-S13- (56).JPG,True,False,True,Mamifero Herbivoro
1209,1209,Sauce,2021,S13,guanaco,1.0,0-S13- (60).JPG,2021-02-24,13:47,Muestreo ct sauce/CT S 2021/S13/0-S13- (60).JPG,True,False,True,Mamifero Herbivoro
1210,1210,Sauce,2021,S13,guanaco,1.0,0-S13- (75).JPG,2021-02-24,13:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (75).JPG,True,False,True,Mamifero Herbivoro
1211,1211,Sauce,2021,S13,guanaco,1.0,0-S13- (81).JPG,2021-02-24,13:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (81).JPG,True,False,True,Mamifero Herbivoro
1212,1212,Sauce,2021,S13,guanaco,1.0,0-S13- (96).JPG,2021-02-24,13:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (96).JPG,True,False,True,Mamifero Herbivoro
1213,1213,Sauce,2021,S13,guanaco,1.0,0-S13- (101).JPG,2021-02-24,13:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (101).JPG,True,False,True,Mamifero Herbivoro
1214,1214,Sauce,2021,S13,guanaco,1.0,0-S13- (107).JPG,2021-02-24,13:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (107).JPG,True,False,True,Mamifero Herbivoro
1215,1215,Sauce,2021,S13,guanaco,1.0,0-S13- (109).JPG,2021-02-24,13:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (109).JPG,True,False,True,Mamifero Herbivoro
1216,1216,Sauce,2021,S13,guanaco,7.0,0-S13- (126).JPG,2021-02-25,14:44,Muestreo ct sauce/CT S 2021/S13/0-S13- (126).JPG,True,False,True,Mamifero Herbivoro
1217,1217,Sauce,2021,S13,guanaco,1.0,0-S13- (141).JPG,2021-02-25,14:44,Muestreo ct sauce/CT S 2021/S13/0-S13- (141).JPG,True,False,True,Mamifero Herbivoro
1218,1218,Sauce,2021,S13,guanaco,3.0,0-S13- (261).JPG,2021-02-27,07:47,Muestreo ct sauce/CT S 2021/S13/0-S13- (261).JPG,True,False,True,Mamifero Herbivoro
1219,1219,Sauce,2021,S13,guanaco,3.0,0-S13- (266).JPG,2021-02-27,07:47,Muestreo ct sauce/CT S 2021/S13/0-S13- (266).JPG,True,False,True,Mamifero Herbivoro
1220,1220,Sauce,2021,S13,guanaco,1.0,0-S13- (267).JPG,2021-02-27,07:47,Muestreo ct sauce/CT S 2021/S13/0-S13- (267).JPG,True,False,True,Mamifero Herbivoro
1221,1221,Sauce,2021,S13,guanaco,1.0,0-S13- (281).JPG,2021-02-27,07:47,Muestreo ct sauce/CT S 2021/S13/0-S13- (281).JPG,True,False,True,Mamifero Herbivoro
1222,1222,Sauce,2021,S13,guanaco,1.0,0-S13- (291).JPG,2021-02-27,07:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (291).JPG,True,False,True,Mamifero Herbivoro
1223,1223,Sauce,2021,S13,guanaco,1.0,0-S13- (292).JPG,2021-02-27,07:48,Muestreo ct sauce/CT S 2021/S13/0-S13- (292).JPG,True,False,True,Mamifero Herbivoro
1224,1224,Sauce,2021,S13,guanaco,1.0,0-S13- (341).JPG,2021-02-28,14:55,Muestreo ct sauce/CT S 2021/S13/0-S13- (341).JPG,True,False,True,Mamifero Herbivoro
1225,1225,Sauce,2021,S13,guanaco,10.0,0-S13- (353).JPG,2021-02-28,14:56,Muestreo ct sauce/CT S 2021/S13/0-S13- (353).JPG,True,False,True,Mamifero Herbivoro
1226,1226,Sauce,2021,S13,guanaco,3.0,0-S13- (371).JPG,2021-03-01,11:04,Muestreo ct sauce/CT S 2021/S13/0-S13- (371).JPG,True,False,True,Mamifero Herbivoro
1227,1227,Sauce,2021,S13,puma,1.0,0-S13- (392).JPG,2021-03-02,00:53,Muestreo ct sauce/CT S 2021/S13/0-S13- (392).JPG,True,False,True,Mamifero Carnivoro
1228,1228,Sauce,2021,S13,guanaco,1.0,0-S13- (411).JPG,2021-03-05,11:01,Muestreo ct sauce/CT S 2021/S13/0-S13- (411).JPG,True,False,True,Mamifero Herbivoro
